gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,0,3,35,384,14.954496383666992,0.03894400099913279,33588232,33588232,33554432,862.47512166887907,862.47512166887907,861.60720879057067
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,0,3,36,577,14.01478385925293,0.02428905348224078,33588232,33588232,33554432,1382.8547096147004,1382.8547096147004,1381.4631362450459
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,0,3,37,555,13.810432434082031,0.024883662043391049,33588232,33588232,33554432,1349.8106485062488,1349.8106485062488,1348.4523275347992
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,0,3,38,583,14.095487594604492,0.024177508738601187,33588232,33588232,33554432,1389.2346131747599,1389.2346131747599,1387.8366196773557
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,0,3,39,429,14.302399635314941,0.033338926888846016,33588232,33588232,33554432,1007.4778984934093,1007.4778984934093,1006.4640686208195
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,0,3,40,239,14.711935997009277,0.061556217560708275,33588232,33588232,33554432,545.65133029615481,545.65133029615481,545.10223872848883
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,16777216,1,2112,256,10,0,3,41,504,14.286527633666992,0.028346284987434509,33588232,33588232,33554432,1184.9253619967897,1184.9253619967897,1183.7329658850952
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,0,3,42,557,13.660287857055664,0.024524753782864749,33588232,33588232,33554432,1369.5644937918944,1369.5644937918944,1368.1862944305772
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,dot,16777216,1,2112,256,10,0,3,43,569,13.825984001159668,0.02429874165405917,33588232,33588232,33554432,1382.3033504448572,1382.3033504448572,1380.9123319105968
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,16777216,1,2112,256,10,0,3,44,402,14.372511863708496,0.03575251707390173,33588232,33588232,33554432,939.46481951388,939.46481951388,938.51943153098262
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,16777216,1,2112,256,10,0,3,45,179,14.648799896240234,0.081836870928716388,33588232,33588232,33554432,410.42908433359906,410.42908433359906,410.01606756479515
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,16777216,1,2112,256,10,0,3,46,204,14.728704452514648,0.072199531629973765,33588232,33588232,33554432,465.21398742780462,465.21398742780462,464.74584034655726
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,0,3,47,556,13.587743759155273,0.024438388056034665,33588232,33588232,33554432,1374.4045606848413,1374.4045606848413,1373.021490740846
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,0,3,48,457,15.057727813720703,0.032949076178819918,33588232,33588232,33554432,1019.3982926171066,1019.3982926171066,1018.3724671943675
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,0,3,49,321,14.496095657348633,0.045159176502643714,33588232,33588232,33554432,743.77423596361791,743.77423596361791,743.02577235959234
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,0,3,50,322,14.449184417724609,0.04487324353330624,33588232,33588232,33554432,748.51357636026069,748.51357636026069,747.76034353511614
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,16777216,1,2112,256,10,0,3,51,177,14.667072296142578,0.082864815232443947,33588232,33588232,33554432,405.33768048334758,405.33768048334758,404.92978721881559
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,dot,16777216,1,2112,256,10,0,3,52,451,14.269023895263672,0.031638633914110134,33588232,33588232,33554432,1061.6208048420317,1061.6208048420317,1060.5524907014226
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,0,3,53,368,14.333344459533691,0.038949305596558945,33588232,33588232,33554432,862.35765915599325,862.35765915599325,861.48986448077869
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,0,3,54,307,14.516063690185547,0.047283595082037611,33588232,33588232,33554432,710.35698410249927,710.35698410249927,709.64214844033449
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,0,4,0,307,14.46720027923584,0.047124430876989705,33588232,33588232,33554432,712.75623651936201,712.75623651936201,712.03898647790834
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,0,4,1,368,14.255904197692871,0.038738870102426277,33588232,33588232,33554432,867.04211845085058,867.04211845085058,866.16960978163456
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,0,4,2,557,13.643551826477051,0.024494707049330433,33588232,33588232,33554432,1371.2444869153126,1371.2444869153126,1369.8645969688057
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,0,4,3,401,14.504032135009766,0.036169656197031837,33588232,33588232,33554432,928.63011517251653,928.63011517251653,927.69563020489954
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,0,4,4,397,14.255935668945312,0.035909157856285422,33588232,33588232,33554432,935.36674222285683,935.36674222285683,934.4254781549198
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,0,4,5,577,13.945247650146484,0.02416854012157103,33588232,33588232,33554432,1389.7501392738925,1389.7501392738925,1388.3516270000862
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,16777216,1,2112,256,10,0,4,6,504,14.26972770690918,0.028312951799422975,33588232,33588232,33554432,1186.3203892673789,1186.3203892673789,1185.126589333008
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,7,321,14.490655899047852,0.045142230215102344,33588232,33588232,33554432,744.0534470705669,744.0534470705669,743.30470249505652
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,dot,16777216,1,2112,256,10,0,4,8,435,14.419808387756348,0.033148984799439882,33588232,33588232,33554432,1013.2506984216162,1013.2506984216162,1012.2310593525921
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,2,0,1,dot,16777216,1,2112,256,10,0,4,9,569,13.791584014892578,0.024238284736190822,33588232,33588232,33554432,1385.7511934352569,1385.7511934352569,1384.3567053199517
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,16777216,1,2112,256,10,0,4,10,565,14.040896415710449,0.024851144098602566,33588232,33588232,33554432,1351.5768878378819,1351.5768878378819,1350.2167894912668
NVIDIA H200 NVL,sm_90,normal_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,dot,16777216,1,2112,256,10,0,4,11,203,14.800704002380371,0.072909871932908238,268469256,268469256,33554432,3682.2072084702841,3682.2072084702841,460.21795280173899
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,16777216,1,2112,256,10,0,4,12,554,13.943231582641602,0.02516828805530975,33588232,33588232,33554432,1334.5457556027095,1334.5457556027095,1333.202795766676
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,dot,16777216,1,2112,256,10,0,4,13,569,13.881216049194336,0.024395810279779148,33588232,33588232,33554432,1376.8032959266015,1376.8032959266015,1375.4178121237533
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,0,4,14,239,14.674847602844238,0.06140103599516418,33588232,33588232,33554432,547.03037913961805,547.03037913961805,546.47989982844388
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,dot,16777216,1,2112,256,10,0,4,15,606,13.789983749389648,0.022755748761369057,33588232,33588232,33554432,1476.0328193208277,1476.0328193208277,1474.5474803695829
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,16777216,1,2112,256,10,0,4,16,179,14.638239860534668,0.081777876315836134,33588232,33588232,33554432,410.72516814056348,410.72516814056348,410.31185342119534
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,0,4,17,584,14.018912315368652,0.02400498684138468,33588232,33588232,33554432,1399.2189298805936,1399.2189298805936,1397.8108891170914
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,0,4,18,308,14.369376182556152,0.046653818774532965,33588232,33588232,33554432,719.94603833662791,719.94603833662791,719.22155316289866
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,0,4,19,387,13.983967781066895,0.036134283672007481,33588232,33588232,33554432,929.53916853262922,929.53916853262922,928.60376878022782
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,16777216,1,2112,256,10,0,4,20,332,14.397600173950195,0.043366265584187338,33588232,33588232,33554432,774.52442693722037,774.52442693722037,773.74501926757944
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,16777216,1,2112,256,10,0,4,21,345,14.662431716918945,0.042499802078025929,33588232,33588232,33554432,790.31502166374651,790.31502166374651,789.51972384240719
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,0,4,22,457,15.058079719543457,0.032949846213443011,33588232,33588232,33554432,1019.3744693805745,1019.3744693805745,1018.3486679312733
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,0,4,23,188,14.819775581359863,0.078828593517871609,33588232,33588232,33554432,426.09198643617879,426.09198643617879,425.66320801338048
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,dot,16777216,1,2112,256,10,0,4,24,451,14.262528419494629,0.031624231528812927,33588232,33588232,33554432,1062.1042907998465,1062.1042907998465,1061.0354901249841
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,0,4,25,556,13.625760078430176,0.024506762730989524,33588232,33588232,33554432,1370.5699267054431,1370.5699267054431,1369.1907155721319
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,0,4,26,572,14.172096252441406,0.024776392049722738,33588232,33588232,33554432,1355.6546866304479,1355.6546866304479,1354.2904847752234
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,16777216,1,2112,256,10,0,4,27,177,14.679424285888672,0.082934600485246729,33588232,33588232,33554432,404.99660941846605,404.99660941846605,404.58905937539311
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,16777216,1,2112,256,10,0,4,28,282,14.892576217651367,0.052810553963302719,33588232,33588232,33554432,636.01362756656511,636.01362756656511,635.3736039829555
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,29,204,14.73414421081543,0.072226197111840348,33588232,33588232,33554432,465.0422331939962,465.0422331939962,464.57425894986346
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,16777216,1,2112,256,10,0,4,30,499,13.929535865783691,0.027914901534636657,33588232,33588232,33554432,1203.2366282332721,1203.2366282332721,1202.0258054059709
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,16777216,1,2112,256,10,0,4,31,402,14.388287544250488,0.035791760060324598,33588232,33588232,33554432,938.43476664431421,938.43476664431421,937.4904152085918
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,0,4,32,239,14.589920043945312,0.061045690560440638,33588232,33588232,33554432,550.21462926600316,550.21462926600316,549.66094562855574
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,16777216,1,2112,256,10,0,4,33,587,14.149312019348145,0.024104449777424437,33588232,33588232,33554432,1393.4452895688087,1393.4452895688087,1392.043058847423
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,dot,16777216,1,2112,256,10,0,4,34,638,13.675904273986816,0.021435586636342971,33588232,33588232,33554432,1566.9378482533723,1566.9378482533723,1565.3610311326927
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,35,186,14.718048095703125,0.079129290837113578,33588232,33588232,33554432,424.47280450346574,424.47280450346574,424.04565547126259
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,16777216,1,2112,256,10,0,4,36,331,14.476448059082031,0.043735492625625469,33588232,33588232,33554432,767.98567898878559,767.98567898878559,767.2128512927693
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,0,4,37,583,14.082624435424805,0.024155445000728654,33588232,33588232,33554432,1390.5035489508391,1390.5035489508391,1389.1042785172381
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,0,4,38,384,14.939328193664551,0.03890450050433477,33588232,33588232,33554432,863.35080940719365,863.35080940719365,862.48201532008704
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,39,185,14.737312316894531,0.079661147658889361,33588232,33588232,33554432,421.63881624986732,421.63881624986732,421.21451907372398
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,16777216,1,2112,256,10,0,4,40,151,13.776063919067383,0.091232211384552203,33588232,33588232,33554432,368.16198456949041,368.16198456949041,367.79150138721252
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,16777216,1,2112,256,10,0,4,41,505,14.23356819152832,0.028185283547580833,33588232,33588232,33554432,1191.6939541622212,1191.6939541622212,1190.494746783557
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,16777216,1,2112,256,10,0,4,42,341,14.533951759338379,0.042621559411549499,33588232,33588232,33554432,788.05732271959835,788.05732271959835,787.26429683160518
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,16777216,1,2112,256,10,0,4,43,152,13.828672409057617,0.090978107954326426,33588232,33588232,33554432,369.19026736478446,369.19026736478446,368.81874941656594
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,0,4,44,578,14.132672309875488,0.024450990155493926,33588232,33588232,33554432,1373.6961892503568,1373.6961892503568,1372.3138321439553
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,16777216,1,2112,256,10,0,4,45,399,14.387935638427734,0.036059989068741187,33588232,33588232,33554432,931.45430343782755,931.45430343782755,930.51697647592619
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,0,4,46,429,14.261823654174805,0.033244344182225653,33588232,33588232,33554432,1010.3442503148613,1010.3442503148613,1009.3275360185969
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,0,4,47,185,14.630463600158691,0.079083587027884816,33588232,33588232,33554432,424.71811487454175,424.71811487454175,424.29071898532794
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,48,322,14.415488243103027,0.044768597028270268,33588232,33588232,33554432,750.26322533158361,750.26322533158361,749.50823182623299
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,0,4,49,555,13.767487525939941,0.024806283830522417,33588232,33588232,33554432,1354.0211113230916,1354.0211113230916,1352.6585533425846
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,0,4,50,393,14.305888175964355,0.036401751083878768,33588232,33588232,33554432,922.70923787716379,922.70923787716379,921.78071111695067
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,16777216,1,2112,256,10,0,4,51,283,14.97321605682373,0.052908890660154521,33588232,33588232,33554432,634.83152984145192,634.83152984145192,634.19269580848925
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,dot,16777216,1,2112,256,10,0,4,52,513,13.796256065368652,0.026893286677131877,33588232,33588232,33554432,1248.9448539051577,1248.9448539051577,1247.6880346697187
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,16777216,1,2112,256,10,0,4,53,205,14.655391693115234,0.071489715576171869,33588232,33588232,33554432,469.83306241038173,469.83306241038173,469.36026713168201
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,dot,16777216,1,2112,256,10,0,4,54,643,13.620991706848145,0.021183501876902246,33588232,33588232,33554432,1585.584489060491,1585.584489060491,1583.9889077351552
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,1,0,0,188,14.815103530883789,0.07880374218555207,33588232,33588232,33554432,426.22635763810325,426.22635763810325,425.79744399691583
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,1,0,1,384,14.90287971496582,0.038809582591056824,33588232,33588232,33554432,865.46233578250292,865.46233578250292,864.59141685621205
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,16777216,1,2112,256,10,1,0,2,554,13.917440414428711,0.025121733600051824,33588232,33588232,33554432,1337.0188751595833,1337.0188751595833,1335.6734266114013
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,16777216,1,2112,256,10,1,0,3,565,13.979935646057129,0.024743248931074564,33588232,33588232,33554432,1357.4705606997791,1357.4705606997791,1356.1045315217132
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,1,0,4,322,14.406559944152832,0.04474086939177898,33588232,33588232,33554432,750.72819229059837,750.72819229059837,749.9727308867524
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,dot,16777216,1,2112,256,10,1,0,5,638,13.671263694763184,0.021428313001196214,33588232,33588232,33554432,1567.4697302641121,1567.4697302641121,1565.8923779079976
NVIDIA H200 NVL,sm_90,normal_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,dot,16777216,1,2112,256,10,1,0,6,203,14.799296379089355,0.072902937828026385,268469256,268469256,33554432,3682.5574386769254,3682.5574386769254,460.26172606586675
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,1,0,7,584,14.031744003295898,0.024026958909753249,33588232,33588232,33554432,1397.9393782691968,1397.9393782691968,1396.5326251246581
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,1,0,8,239,14.703871726989746,0.061522475845145384,33588232,33588232,33554432,545.95059022889393,545.95059022889393,545.40119751451311
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,1,0,9,186,14.703840255737305,0.079052904600738202,33588232,33588232,33554432,424.88295869253045,424.88295869253045,424.4553969201869
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,16777216,1,2112,256,10,1,0,10,345,14.628191947937012,0.04240055637083192,33588232,33588232,33554432,792.16488826797399,792.16488826797399,791.36772891694113
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,dot,16777216,1,2112,256,10,1,0,11,513,13.825152397155762,0.026949614809270491,33588232,33588232,33554432,1246.334399868523,1246.334399868523,1245.0802075455822
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,1,0,12,401,14.545856475830078,0.036273956298828125,33588232,33588232,33554432,925.95998416321379,925.95998416321379,925.02818616132083
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,0,13,577,13.979167938232422,0.024227327449276293,33588232,33588232,33554432,1386.3779267573871,1386.3779267573871,1384.9828079573144
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,1,0,14,557,13.677599906921387,0.02455583466233642,33588232,33588232,33554432,1367.8310048046305,1367.8310048046305,1366.4545498616494
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,16777216,1,2112,256,10,1,0,15,151,13.74614429473877,0.091034068177077945,33588232,33588232,33554432,368.96331969548731,368.96331969548731,368.59203012580389
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,1,0,16,307,14.46070384979248,0.047103269869030878,33588232,33588232,33554432,713.07644020024497,713.07644020024497,712.35886793628163
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,16777216,1,2112,256,10,1,0,17,283,14.924192428588867,0.052735662291833456,33588232,33588232,33554432,636.91685171462063,636.91685171462063,636.27591921219084
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,1,0,18,387,13.969183921813965,0.0360960824853074,33588232,33588232,33554432,930.52291792805477,930.52291792805477,929.58652822388797
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,16777216,1,2112,256,10,1,0,19,587,14.158816337585449,0.024120641120247786,33588232,33588232,33554432,1392.5099184782762,1392.5099184782762,1391.1086290253343
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,1,0,20,572,14.11673641204834,0.024679609111972624,33588232,33588232,33554432,1360.970988138771,1360.970988138771,1359.6014364636758
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,0,21,569,13.834848403930664,0.024314320569298178,33588232,33588232,33554432,1381.4176671838422,1381.4176671838422,1380.0275399169229
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,1,0,22,555,13.779359817504883,0.024827675346855645,33588232,33588232,33554432,1352.8544872105335,1352.8544872105335,1351.4931032095026
