gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,64,0,dot,16777216,1,2112,256,10,33588232,33588232,33554432,15,0.044689690844612835,0.0446254419243854,0.04485202457593834,0.04462022366731063,0.044895503831946335,0.18707141558804102,751.5879247584664,751.5879247584664,750.8315982016879,1.6252242299943942,29
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,64,0,dot,16777216,1,2112,256,10,33588232,33588232,33554432,15,0.04451497198996529,0.044424055235304696,0.0445652120253619,0.044423431065798547,0.044573326228941924,0.10656527928707343,754.5378666658843,754.5378666658843,753.7785715683242,1.6316031470938832,28
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,dot,16777216,1,2112,256,10,268469256,268469256,33554432,15,0.07263076839162343,0.07258279952243786,0.0726685448072443,0.072576000915831,0.07267868459521241,0.042696555360398715,3696.357094178323,3696.357094178323,461.9864658332578,1.0,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3880607164823092,0.3875563523708246,0.3889666361686511,0.38753394591502655,0.3891487121582031,0.1342761476198007,691.8228117332225,691.8228117332225,691.7357119610363,1.2962534819073148,34
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3246921663698943,0.3240514817445175,0.32583325012870457,0.32390538505885913,0.32604312896728516,0.17377702149580004,826.8424181634113,826.8424181634113,826.7383195632574,1.5492368065282696,31
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.30605322000931723,0.3052057421937281,0.30734752927507675,0.30502792280547475,0.3078791754586356,0.24454755921454976,877.1979461344238,877.1979461344238,877.0875078256912,1.6435868732775527,30
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2885292309981126,0.28816043046804574,0.2892486737324641,0.28787999886732835,0.29021230110755336,0.17260461175957306,930.4750685789481,930.4750685789481,930.3579227359322,1.7434110685822717,29
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.43600458417619975,0.4350935772487095,0.4384189278738839,0.43433965955461773,0.4388918740408761,0.25294916472700163,615.7487002281271,615.7487002281271,615.6711781074276,1.1537150598589951,35
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5494091510772705,0.5492368016924176,0.5513676677431378,0.549055985042027,0.5521668706621442,0.149562586649509,488.65086333853526,488.65086333853526,488.58934270326057,0.9155745839786599,40
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3403403542258523,0.3394565799019554,0.3407919233495539,0.3393476442857222,0.34082399715076794,0.128936713578238,788.8258111814795,788.8258111814795,788.7264988325902,1.4780059099245975,33
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.32968973076861835,0.32898643120475435,0.33044569803320845,0.3288452106973399,0.33046469481095025,0.14411586621472672,814.3088211273894,814.3088211273894,814.2063004940618,1.525752876072054,32
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5495062896183559,0.5482446874891008,0.5505571467535836,0.5482342924390521,0.5516491276877267,0.14952665794794007,488.5644824674486,488.5644824674486,488.50297270743573,0.9154127340034679,41
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5324925695146833,0.531869489806039,0.5342556578772408,0.5314262935093471,0.5348868710654122,0.1635524378861943,504.17465213586803,504.17465213586803,504.1111770717356,0.9446611722490335,38
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.6188556671142578,0.6179366416931152,0.6214797973632813,0.6178739166259766,0.6223820877075196,0.20588389557432799,433.81562174566494,433.81562174566494,433.76100481025316,0.8128309744294033,42
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5395919936043876,0.5382421800068447,0.5414144992828369,0.5379565783909389,0.5429337024688721,0.2269459401523208,497.541214810599,497.541214810599,497.478574889324,0.9322322437950095,39
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5089909235636393,0.5081820837656656,0.5100301869710286,0.50764373143514,0.5105087916056316,0.13122945191978325,527.4539163102252,527.4539163102252,527.3875104109542,0.988279027472181,37
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5054837226867676,0.5043527539571127,0.5058647441864014,0.5042847951253255,0.5059199968973795,0.11149406372629019,531.113553119023,531.113553119023,531.0466864752855,0.9951360100339958,36
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13224438861408064,0.13179021767810384,0.13275404145232345,0.13175730578667294,0.1327697028101018,0.2256097906649015,2030.0994152837338,2030.0994152837338,2029.8438278795786,3.8037534915722038,12
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2624347620996936,0.26231117412961763,0.26267033938703865,0.26219917165822,0.2628750307806607,0.05542536797043036,1022.9942628485094,1022.9942628485094,1022.8654689351971,1.9167622875377757,24
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.16163478726926056,0.161276420303013,0.16184932045314623,0.16099617792212445,0.1618702618972115,0.14543504244215785,1660.962101881994,1660.962101881994,1660.7529884815247,3.1121088685795866,16
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1308825225160833,0.1304156370330275,0.13139475270321496,0.13036435110527173,0.13143326106824374,0.23107504032580217,2051.2231185566397,2051.2231185566397,2050.9648717002206,3.843332518822956,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11563649773597717,0.11530157402157784,0.11613490283489228,0.11522825062274933,0.11626125127077103,0.22181192092851468,2321.665401982103,2321.665401982103,2321.3731067235835,4.350054392689705,7
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11229212356336189,0.11193010879285409,0.11268242344711765,0.11186545545404608,0.1126926089778091,0.20043053153642051,2390.8111048279684,2390.8111048279684,2390.510104197404,4.47961120485716,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2678468567984445,0.2676434261458261,0.26813274451664515,0.2676034314291818,0.2681651456015451,0.06181338113377285,1002.3237129193711,1002.3237129193711,1002.197521406788,1.8780323239341516,27
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.18492207703767,0.18412981857488186,0.18525143376103154,0.18412484063042533,0.18532582271246262,0.19492940066578693,1451.7966718776947,1451.7966718776947,1451.613892187236,2.7202001134195064,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.17515293570125803,0.17488289889167338,0.17576214622048772,0.1745242399327895,0.17577110739315258,0.18150683555208225,1532.7705180911319,1532.7705180911319,1532.577543877684,2.8719190627190136,19
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1763112431480771,0.17606206167311897,0.17711306867145357,0.17588952609470912,0.17733866827828543,0.22339609405810823,1522.7007149766555,1522.7007149766555,1522.509008540943,2.8530514897973296,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1731601870337198,0.1726196100545484,0.17382496456767238,0.17256594813147255,0.1740989795950956,0.2439088254266145,1550.40982918158,1550.40982918158,1550.214634197219,2.9049694594848505,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1202583625668385,0.11986688395015528,0.12051813954212626,0.11982924820946865,0.12083173970707127,0.20081033780995616,2232.4373147088813,2232.4373147088813,2232.156253173712,4.182869649934439,8
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11077052668521278,0.11052686863375785,0.11111946823005389,0.11050177696055936,0.11120721630584028,0.16991675826686498,2423.6524284382504,2423.6524284382504,2423.347293119213,4.54114528462192,4
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.12096132325732019,0.12084728745389575,0.12112668880746384,0.12082062871002953,0.12116019981951753,0.07445987975923687,2219.463616720588,2219.463616720588,2219.1841885604968,4.158561111815542,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.09881898880004883,0.09868172899881998,0.09889697901407878,0.09856255849202473,0.09890773137410482,0.08571799199106866,2716.778012606696,2716.778012606696,2716.4359730815963,5.090368369883502,2
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.14425568487129958,0.14412395346398446,0.14462155267304064,0.14412329243678673,0.1447717629226984,0.12428727191244043,1861.0653454629523,1861.0653454629523,1860.831039272315,3.4870380004810477,14
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1444980195425089,0.14422011699491333,0.1447969269983977,0.14409724485526965,0.14500069849699446,0.14218916866862807,1857.9441908615283,1857.9441908615283,1857.7102776210077,3.4811899604178245,15
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.133917980365925,0.13363548914591472,0.13455259305936795,0.13352994661073428,0.13458306080586202,0.206295773617144,2004.728978636174,2004.728978636174,2004.4765853435954,3.7562174515860134,13
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.26009378762080754,0.25993214475697485,0.2604098829729804,0.25990510809010475,0.26052690374440163,0.06287386494477178,1032.201724061949,1032.201724061949,1032.07177093885,1.9340141090374838,23
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.163290085999862,0.16309022696121878,0.16350368831468665,0.16308243378348972,0.16352973813595978,0.09749895499772773,1644.1246531049464,1644.1246531049464,1643.9176595217596,3.080560903936726,17
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13000570380169413,0.12959112084430197,0.1306023531374724,0.1295730093251104,0.13060507567032523,0.22984313632562603,2065.057517857163,2065.057517857163,2064.797529264266,3.869253734427963,10
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1149762471516927,0.11476661031560381,0.11559119113655977,0.11450839966766593,0.1156519660653994,0.23701225423532352,2334.9975551541343,2334.9975551541343,2334.703581391402,4.375034560555624,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.10201953361774313,0.1018881133507038,0.10245194862628806,0.10186107898580617,0.10250725581728179,0.17622500423381873,2631.5475721142493,2631.5475721142493,2631.216263012929,4.930673931684736,3
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_shared_x8,lut_prefix,shared,8,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.0905631618735231,0.09036185947465307,0.09079662075749151,0.09034291608833972,0.09089521125510887,0.1620174588019444,2964.4421688250395,2964.4421688250395,2964.0689486403558,5.554411358054673,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.25310986836751304,0.2523213831583659,0.25349712530771895,0.2522474606831869,0.25372373263041176,0.1423007136099614,1060.6826898198426,1060.6826898198426,1060.5491509727876,1.9873782803333973,22
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.26541641302276076,0.2650726201241477,0.2658289390697814,0.2647943831326669,0.2660317169992547,0.10601645463936714,1011.502088143198,1011.502088143198,1011.374741082724,1.8952296476424153,26
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,128,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2650447644685444,0.26446731634307324,0.2653525854411878,0.264352564226117,0.265376559475012,0.10946173110472168,1012.9204270015376,1012.9204270015376,1012.7929013736771,1.8978871585721881,25
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,128,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2761694766857006,0.2757242697256583,0.27673125973454227,0.2755247398659035,0.2771751085917155,0.13514408700063835,972.1177706598477,972.1177706598477,971.9953820439672,1.821436101369439,28
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.38851116865109175,0.3873072428581042,0.38961994220048957,0.38715159587371045,0.39010297335111177,0.19718374877495803,691.0206904273139,691.0206904273139,690.9336916413656,1.294750564515662,33
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3257467850394871,0.3248415304266888,0.327075483488,0.3246900931648586,0.3273627861686375,0.2164430663894087,824.1654816868142,824.1654816868142,824.0617201101776,1.544221088385151,31
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3064783641270229,0.30593084218550703,0.3072745712435975,0.3056163203959562,0.3077106865084901,0.16533193452096043,875.9811047827517,875.9811047827517,875.8708196730793,1.641306903880357,27
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.28922091997586763,0.28868541167332573,0.2898350128760705,0.2883778535402738,0.2901464608999399,0.1366229662104285,928.2497822854614,928.2497822854614,928.1329166036745,1.7392415976465763,25
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.43559679303850446,0.4345922688075474,0.4381352288382394,0.4344457081386021,0.43856915065220425,0.2593726900683404,616.3251435514327,616.3251435514327,616.2475488571188,1.1547951292818077,35
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.550109727042062,0.5494741644178118,0.5516725676400321,0.5493405546460833,0.5517565863473075,0.13833914658605434,488.0285564910081,488.0285564910081,487.96711420351807,0.9144085810596453,38
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3906100591023763,0.3894169489542643,0.3910273698660044,0.3891774446536333,0.3913616522764548,0.14143342045211243,687.3075839801555,687.3075839801555,687.2210526704456,1.2877933970456228,34
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3836118991558368,0.3823828501579089,0.3847519140977126,0.3822662646953876,0.38561806311974156,0.21451132502485043,699.8460073600017,699.8460073600017,699.7578974758338,1.311286370518173,32
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5273125418301287,0.5264993207208042,0.527870461036419,0.5262212424442686,0.5285749106571592,0.09952529897745438,509.1273859488177,509.1273859488177,509.0632873406513,0.9539410027795012,37
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5086218516031901,0.5078385035196941,0.510881175994873,0.507802677154541,0.5118421236673991,0.2072128715696256,527.8366534071973,527.8366534071973,527.770199321724,0.9889961537163451,36
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.7168929690406436,0.7154639289492652,0.7197828383672804,0.7149561927432105,0.7202041716802687,0.22669024613611233,374.490011192702,374.490011192702,374.44286328993314,0.7016738574027249,42
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.6234893401463827,0.6223578810691833,0.6251774708429972,0.6221880118052164,0.6257719993591309,0.1522184382906491,430.5915734452955,430.5915734452955,430.5373624142103,0.80679014466156,41
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5929993849534255,0.5917408099541297,0.5943195012899545,0.5916184645432693,0.5947778408343976,0.1428787914048525,452.73108676341326,452.73108676341326,452.6740883906364,0.8482724732862049,40
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.590979686150184,0.5905910051785983,0.5923602507664607,0.5904135337242713,0.5924455202542819,0.09557173661744961,454.2783149601772,454.2783149601772,454.2211217929803,0.8511714813896467,39
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13284531314816095,0.13237352118027948,0.13331341616875303,0.13226845834107526,0.13335504785048224,0.20641454424438696,2020.9162795271454,2020.9162795271454,2020.661848270227,3.7865472481563742,12
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.26447774652849165,0.26415225246496365,0.2647455416227642,0.2640673654121265,0.264749476784154,0.07239247711898834,1015.0920428047369,1015.0920428047369,1014.9642437727063,1.9019560682677352,23
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.16242329970650052,0.162256209746651,0.16278369115746538,0.16222261345904807,0.16288522015447202,0.10644267484365989,1652.8986696189825,1652.8986696189825,1652.6905713962456,3.0970005894511976,15
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13126088876639846,0.13104116051597933,0.13184067802091615,0.13079476145516455,0.13202463842071263,0.20962870975184267,2045.3103626152315,2045.3103626152315,2045.0528601686333,3.8322539155350457,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.116275907501461,0.11598405237272968,0.11660648781483568,0.11592566873144916,0.11688869205985482,0.20408031717963396,2308.8983932172423,2308.8983932172423,2308.6077053118433,4.326133123711119,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11329856173682759,0.11322479320846442,0.1134793769312269,0.11320427173876581,0.11349032307399139,0.07200655916354416,2369.5733810249626,2369.5733810249626,2369.2750542017275,4.439818539798222,3
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2734720056707209,0.27326696916060017,0.27381939801302824,0.2730967261574485,0.27389148365367544,0.07789427470693792,981.7065382672312,981.7065382672312,981.5829424354856,1.8394023684359027,24
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.20578489038679335,0.2047857774628533,0.2070129752159119,0.20458666483561197,0.2071075571907891,0.35416259195216593,1304.611118412946,1304.611118412946,1304.4468692305281,2.4444217162210236,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.19166810695941633,0.19107975103916267,0.19234473644158778,0.1909197905124762,0.19243405415461615,0.1995785709897297,1400.698636089965,1400.698636089965,1400.5222895890463,2.624458825787593,19
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.194613605350643,0.1944096788183435,0.19479077698348404,0.19427324270273183,0.19481724578064757,0.0672653436511249,1379.498907675485,1379.498907675485,1379.3252301983164,2.5847373518686965,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.19059035716912684,0.19040475502992288,0.1910133740840814,0.1902646162571051,0.19115610611744416,0.12029366016995545,1408.6193026112264,1408.6193026112264,1408.4419589066338,2.6392996078246718,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.12081457153568423,0.12039495483646548,0.12137001549325338,0.12036526687746125,0.12137365728859009,0.2664152830704693,2222.1595672398175,2222.1595672398175,2221.8797996623603,4.163612456160268,8
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11785045383483406,0.11745612677626723,0.11796570424958477,0.11744201840378168,0.1179918078925666,0.17067720312347445,2278.0502515183884,2278.0502515183884,2277.7634473619332,4.268333625907151,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.12529022152684316,0.12509044919695173,0.12550327156772134,0.12506352753198446,0.12555805174242549,0.11370659576143335,2142.7790032479193,2142.7790032479193,2142.5092296008775,4.014878805397184,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.11785955277700273,0.11779522441682361,0.11825965699695405,0.11776837848481678,0.11828418761964828,0.16956241741555583,2277.874382469105,2277.874382469105,2277.5876004543798,4.26800410386245,7
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.15629582709454476,0.15621899746833964,0.15680854472708194,0.15620254963002306,0.15686026025325694,0.13276610313172252,1717.6994484798402,1717.6994484798402,1717.4831919064668,3.2184164112542573,14
