gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,1048576,1,1024,256,10,2,2,25,1548,11.624832153320312,0.0075095814943929671,2113544,2113544,2097152,281.44630983471961,281.44630983471961,279.26349844739542
NVIDIA H200 NVL,sm_90,normal_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,dot,1048576,1,2112,256,10,2,2,26,1281,12.246496200561523,0.0095601063236233595,16811016,16811016,2097152,1758.4549199478449,1758.4549199478449,219.36492430192578
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,27,1215,12.528736114501953,0.010311716966668273,2113544,2113544,2097152,204.96528432964624,204.96528432964624,203.37563635414557
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,dot,1048576,1,1024,256,10,2,2,28,1675,12.103903770446777,0.0072262112062368824,2113544,2113544,2097152,292.48300937783523,292.48300937783523,290.21460072879762
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,dot,1048576,1,512,256,10,2,2,29,1573,11.910431861877441,0.0075717939363492952,2105352,2105352,2097152,278.0519408872193,278.0519408872193,276.96897427865446
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,1048576,1,512,256,10,2,2,30,1711,11.342623710632324,0.006629236534560096,2105352,2105352,2097152,317.58589228551449,317.58589228551449,316.34894743413514
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,31,1595,12.095264434814453,0.0075832378901658009,2105352,2105352,2097152,277.63232942095772,277.63232942095772,276.55099713008576
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,32,1332,12.302592277526855,0.0092361803885336758,2105352,2105352,2097152,227.94617595534459,227.94617595534459,227.05836306570245
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,1048576,1,512,256,10,2,2,33,1783,11.815296173095703,0.0066266383472213704,2105352,2105352,2097152,317.71041207987446,317.71041207987446,316.47298224436241
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,34,1158,12.530624389648438,0.010820919162045283,2113544,2113544,2097152,195.32019122860862,195.32019122860862,193.80534764143022
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,dot,1048576,1,1024,256,10,2,2,35,1617,11.677951812744141,0.0072219862787533335,2113544,2113544,2097152,292.65411459142814,292.65411459142814,290.38437890275424
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,1048576,1,1024,256,10,2,2,36,1461,12.280991554260254,0.0084058805983985314,2113544,2113544,2097152,251.43635759026452,251.43635759026452,249.48629420212609
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,1048576,1,2112,256,10,2,2,37,1013,13.103455543518066,0.012935296686592365,2130952,2130952,2097152,164.7393215347557,164.7393215347557,162.12631614191969
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,1048576,1,1024,256,10,2,2,38,1425,12.307040214538574,0.0086365194487990002,2113544,2113544,2097152,244.72173223600055,244.72173223600055,242.8237454257839
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x8,lut_prefix,shared,8,2,512,0,dot,1048576,1,512,256,10,2,2,39,1853,11.844191551208496,0.0063919004593677798,2105352,2105352,2097152,329.37809551061741,329.37809551061741,328.09522196586721
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,1048576,1,1024,256,10,2,2,40,1563,12.331168174743652,0.0078894230164706664,2113544,2113544,2097152,267.89588992599028,267.89588992599028,265.81817144571886
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,1048576,1,512,256,10,2,2,41,1756,11.65839958190918,0.0066391797163491912,2105352,2105352,2097152,317.11025909051739,317.11025909051739,315.87516675225652
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,1048576,1,1024,256,10,2,2,42,1456,12.569567680358887,0.0086329448354113235,2113544,2113544,2097152,244.82306331096794,244.82306331096794,242.92429060796607
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,1048576,1,1024,256,10,2,2,43,1264,12.130047798156738,0.0095965568023391925,2113544,2113544,2097152,220.23982596391411,220.23982596391411,218.53171332126249
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,44,1438,11.945504188537598,0.0083070265567020841,2105352,2105352,2097152,253.44231002865982,253.44231002865982,252.45519388739936
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,1048576,1,2112,256,10,2,2,45,1306,12.82636833190918,0.0098211089830851292,2130952,2130952,2097152,216.97671858342403,216.97671858342403,213.53515204972467
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,46,1209,12.463264465332031,0.010308738184724591,2113544,2113544,2097152,205.02451048100468,205.02451048100468,203.43440316561185
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,1048576,1,512,256,10,2,2,47,1743,11.502143859863281,0.0065990498335417565,2105352,2105352,2097152,319.03865755019501,319.03865755019501,317.79605441688921
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,48,1206,13.138431549072266,0.010894221848318628,2113544,2113544,2097152,194.00596292485051,194.00596292485051,192.50131208991914
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,49,1325,12.547807693481445,0.0094700435422501467,2105352,2105352,2097152,222.31703482746121,222.31703482746121,221.45114651729492
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,1048576,1,512,256,10,2,2,50,1796,11.911264419555664,0.0066321071378372294,2105352,2105352,2097152,317.44843022644056,317.44843022644056,316.21202076718777
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,128,0,dot,1048576,1,1024,256,10,2,2,51,1400,12.112640380859375,0.0086518859863281249,2113544,2113544,2097152,244.28708415019133,244.28708415019133,242.3924683374191
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,2,0,1,dot,1048576,1,1024,256,10,2,2,52,1645,11.88326358795166,0.0072238684425238054,2113544,2113544,2097152,292.57786417572004,292.57786417572004,290.30871986191897
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,1048576,1,2112,256,10,2,2,53,1218,12.854751586914062,0.010553983240487737,2130952,2130952,2097152,201.90973885813381,201.90973885813381,198.70715655059948
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,1048576,1,2048,256,10,2,2,54,1278,12.881312370300293,0.010079274155164549,2129928,2129928,2097152,211.31759759790239,211.31759759790239,208.06577613780195
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,1048576,1,2048,256,10,2,2,55,1056,13.261280059814453,0.012558030359672777,2129928,2129928,2097152,169.60685226878994,169.60685226878994,166.99688883811913
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,1048576,1,2048,256,10,2,2,56,1038,12.981311798095703,0.012506080730342681,2129928,2129928,2097152,170.3113905887634,170.3113905887634,167.69058550148472
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,57,1489,12.525952339172363,0.0084123252781547093,2113544,2113544,2097152,251.24373227560429,251.24373227560429,249.29516283041568
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,1048576,1,2048,256,10,2,2,58,1209,12.653887748718262,0.010466408394307909,2129928,2129928,2097152,203.50132727080933,203.50132727080933,200.36978502964999
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,1048576,1,2112,256,10,2,2,59,1015,13.110560417175293,0.012916808292783541,2130952,2130952,2097152,164.97512014562733,164.97512014562733,162.35837464365343
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,1048576,1,1024,256,10,2,2,60,1617,12.462719917297363,0.0077073097818783944,2113544,2113544,2097152,274.22590499338872,274.22590499338872,272.09909285479512
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,dot,1048576,1,512,256,10,2,2,61,1839,11.611167907714844,0.0063138487807041024,2105352,2105352,2097152,333.44986126912232,333.44986126912232,332.15112886598644
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,1048576,1,1024,256,10,2,2,62,1522,12.120639801025391,0.0079636266761007827,2113544,2113544,2097152,265.39968358170842,265.39968358170842,263.34132491339045
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,1048576,1,1024,256,10,2,2,63,1430,11.682111740112305,0.008169308909169443,2113544,2113544,2097152,258.71760065624449,258.71760065624449,256.71106617673649
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,1048576,1,1024,256,10,2,2,64,1340,12.217856407165527,0.0091178032889294974,2113544,2113544,2097152,231.80407966973667,231.80407966973667,230.00627821684697
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,64,0,dot,1048576,1,512,256,10,2,2,65,1542,12.046624183654785,0.0078123373434855932,2105352,2105352,2097152,269.49066680480354,269.49066680480354,268.441044951641
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,1048576,1,512,256,10,2,2,66,1568,11.881888389587402,0.0075777349423389049,2105352,2105352,2097152,277.83394589810933,277.83394589810933,276.75182834419695
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,dot,1048576,1,2112,256,10,2,2,67,1274,12.367775917053223,0.0097078303901516668,2130952,2130952,2097152,219.50857342561255,219.50857342561255,216.0268479893823
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,64,0,dot,1048576,1,1024,256,10,2,2,68,1434,12.393440246582031,0.0086425664202106223,2113544,2113544,2097152,244.5505070180869,244.5505070180869,242.6538481782234
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,1048576,1,2112,256,10,2,2,69,1237,12.922431945800781,0.010446590093614212,2130952,2130952,2097152,203.98541350852921,203.98541350852921,200.74990798020747
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,1048576,1,512,256,10,2,2,70,1763,11.490079879760742,0.006517345365717948,2105352,2105352,2097152,323.03827430634794,323.03827430634794,321.78009332316219
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,1048576,1,2112,256,10,2,2,71,1218,12.739711761474609,0.010459533465906905,2130952,2130952,2097152,203.73298741725793,203.73298741725793,200.50148573411198
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,1048576,1,2048,256,10,2,2,72,1244,12.528256416320801,0.010070945672283602,2129928,2129928,2097152,211.49235328136129,211.49235328136129,208.23784262600117
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,1048576,1,2048,256,10,2,2,73,1215,12.65993595123291,0.010419700371385111,2129928,2129928,2097152,204.41355548469238,204.41355548469238,201.26797558970705
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,1048576,1,2112,256,10,2,2,74,1181,12.452863693237305,0.010544338436272062,2130952,2130952,2097152,202.09442374019582,202.09442374019582,198.88891206165093
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,1048576,1,1024,256,10,2,2,75,1317,12.637215614318848,0.0095954560473187917,2113544,2113544,2097152,220.26509105740487,220.26509105740487,218.55678246642549
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,1048576,1,1024,256,10,2,2,76,1498,11.804351806640625,0.007880074637276786,2113544,2113544,2097152,268.21370320553251,268.21370320553251,266.13351986279389
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,1048576,1,1024,256,10,2,2,77,1568,12.080608367919922,0.0077044696223979095,2113544,2113544,2097152,274.32699505435761,274.32699505435761,272.19939889220962
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,1048576,1,1024,256,10,2,2,78,1517,12.058560371398926,0.0079489521235325804,2113544,2113544,2097152,265.88963767223237,265.88963767223237,263.82747907003471
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,1048576,1,1024,256,10,2,2,79,1568,12.07084846496582,0.0076982451944935075,2113544,2113544,2097152,274.54880256500542,274.54880256500542,272.41948613173241
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,1048576,1,512,256,10,2,2,80,1718,11.407232284545898,0.0066398325288392892,2105352,2105352,2097152,317.0790815665402,317.0790815665402,315.84411065961086
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,81,1209,12.408415794372559,0.010263371211226268,2105352,2105352,2097152,205.13259792232074,205.13259792232074,204.33364016943048
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,dot,1048576,1,2048,256,10,2,2,82,1317,12.355744361877441,0.0093817345192691286,2129928,2129928,2097152,227.02923384000522,227.02923384000522,223.53563679431164
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,128,0,dot,1048576,1,512,256,10,2,2,83,1522,11.905535697937012,0.0078222967791964602,2105352,2105352,2097152,269.14754827498001,269.14754827498001,268.0992628120955
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,1048576,1,512,256,10,2,2,84,1573,11.981599807739258,0.0076170373857210793,2105352,2105352,2097152,276.40037633879791,276.40037633879791,275.32384230269463
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,1048576,1,1024,256,10,2,3,0,1489,12.183520317077637,0.0081823507837996221,2113544,2113544,2097152,258.3052298594485,258.3052298594485,256.30189360155367
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,1,1254,12.923295974731445,0.010305658672034645,2113544,2113544,2097152,205.08577542309803,205.08577542309803,203.49519295557644
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,1048576,1,1024,256,10,2,3,2,1606,11.942399978637695,0.0074361145570595857,2113544,2113544,2097152,284.22692842910487,284.22692842910487,282.02255141551547
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,3,1489,12.528863906860352,0.0084142806627671932,2113544,2113544,2097152,251.18534604536492,251.18534604536492,249.23722942589751
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,4,1209,12.465536117553711,0.010310617136107288,2113544,2113544,2097152,204.98714791750629,204.98714791750629,203.39733037471385
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,5,1340,12.215935707092285,0.0091163699306658838,2113544,2113544,2097152,231.84052600700255,231.84052600700255,230.04244188748257
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x8,lut_prefix,shared,8,2,512,0,dot,1048576,1,512,256,10,2,3,6,1853,11.844736099243164,0.0063921943331047837,2105352,2105352,2097152,329.36295273385394,329.36295273385394,328.0801381677303
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,dot,1048576,1,1024,256,10,2,3,7,1617,11.681952476501465,0.007224460405999669,2113544,2113544,2097152,292.55389070231092,292.55389070231092,290.28493231942781
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,64,0,dot,1048576,1,512,256,10,2,3,8,1542,12.042655944824219,0.0078097639071492992,2105352,2105352,2097152,269.57946809028323,269.57946809028323,268.52950037070934
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,9,1568,12.082271575927734,0.0077055303417906465,2113544,2113544,2097152,274.28923205159231,274.28923205159231,272.16192876772897
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,1048576,1,1024,256,10,2,3,10,1264,12.128128051757812,0.0095950380156311806,2113544,2113544,2097152,220.27468745374918,220.27468745374918,218.56630443605857
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,dot,1048576,1,2112,256,10,2,3,11,1274,12.345248222351074,0.0096901477412488814,2130952,2130952,2097152,219.90913419503337,219.90913419503337,216.42105528204419
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,12,1579,12.165568351745605,0.0077046031360010168,2113544,2113544,2097152,274.32224122279843,274.32224122279843,272.19468192991212
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,1048576,1,1024,256,10,2,3,13,1579,11.71571159362793,0.0074197033525192713,2113544,2113544,2097152,284.85559322022914,284.85559322022914,282.64634047504569
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,14,1461,12.247808456420898,0.0083831680057637904,2113544,2113544,2097152,252.1175763800567,252.1175763800567,250.16222966760506
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,1048576,1,2112,256,10,2,3,15,1237,12.946720123291016,0.010466224836936957,2130952,2130952,2097152,203.60273481604699,203.60273481604699,200.37329912871928
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,1048576,1,2112,256,10,2,3,16,1181,12.458047866821289,0.010548728083675943,2130952,2130952,2097152,202.01032608828245,202.01032608828245,198.80614832088835
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,1048576,1,1024,256,10,2,3,17,1548,11.610207557678223,0.0075001340811874824,2113544,2113544,2097152,281.8008287746992,281.8008287746992,279.61526784704648
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,1048576,1,512,256,10,2,3,18,1718,11.403264045715332,0.0066375227274245241,2105352,2105352,2097152,317.18942238814958,317.18942238814958,315.95402172185584
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,dot,1048576,1,1024,256,10,2,3,19,1675,12.113792419433594,0.007232114877273787,2113544,2113544,2097152,292.24425162846967,292.24425162846967,289.97769471141766
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,1048576,1,1024,256,10,2,3,20,1498,11.82044792175293,0.0078908197074452138,2113544,2113544,2097152,267.84847181412732,267.84847181412732,265.77112109420995
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,21,1579,11.811039924621582,0.0074800759497286777,2113544,2113544,2097152,282.55648929295484,282.55648929295484,280.36506769374034
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,1048576,1,2112,256,10,2,3,22,1218,12.69603157043457,0.010423671240094065,2130952,2130952,2097152,204.43392264746538,204.43392264746538,201.19130311146256
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,1048576,1,512,256,10,2,3,23,1438,12.040960311889648,0.0083734077273224256,2105352,2105352,2097152,251.43311642764482,251.43311642764482,250.45382576522508
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,1048576,1,2048,256,10,2,3,24,1321,12.714847564697266,0.009625168481981276,2129928,2129928,2097152,221.28734722798001,221.28734722798001,217.88210813410254
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,1048576,1,512,256,10,2,3,25,1325,12.548288345336914,0.0094704062983674824,2105352,2105352,2097152,222.30851915645084,222.30851915645084,221.4426640134235
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,1048576,1,1024,256,10,2,3,26,1522,12.121536254882812,0.007964215673378983,2113544,2113544,2097152,265.38005582454116,265.38005582454116,263.32184938309689
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,64,0,dot,1048576,1,1024,256,10,2,3,27,1434,12.394240379333496,0.0086431243928406527,2113544,2113544,2097152,244.53471961490095,244.53471961490095,242.63818321730173
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,28,1206,13.123583793640137,0.010881910276650196,2113544,2113544,2097152,194.2254573202213,194.2254573202213,192.71910415397866
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,1048576,1,512,256,10,2,3,29,1461,12.255007743835449,0.0083880956494424702,2105352,2105352,2097152,250.99284605081203,250.99284605081203,250.01527016914633
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,dot,1048576,1,512,256,10,2,3,30,1839,11.661984443664551,0.0063414814810573957,2105352,2105352,2097152,331.99686954679049,331.99686954679049,330.70379630759646
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,1048576,1,512,256,10,2,3,31,1224,12.473407745361328,0.010190692602419386,2105352,2105352,2097152,206.59557521145965,206.59557521145965,205.79091940248617
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,1048576,1,2048,256,10,2,3,32,1244,12.533920288085938,0.010075498623863293,2129928,2129928,2097152,211.39678337659404,211.39678337659404,208.14374338089877
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,1048576,1,512,256,10,2,3,33,1783,11.810784339904785,0.0066241078743156396,2105352,2105352,2097152,317.8317805124077,317.8317805124077,316.59387796679931
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,34,1461,12.280544281005859,0.0084055744565406289,2113544,2113544,2097152,251.44551522655158,251.44551522655158,249.49538081459062
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,1048576,1,1024,256,10,2,3,35,1417,11.93068790435791,0.0084196809487352923,2113544,2113544,2097152,251.02423866993112,251.02423866993112,249.0773715499291
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,1048576,1,1024,256,10,2,3,36,1568,12.073823928833008,0.0077001428117557452,2113544,2113544,2097152,274.48114296961734,274.48114296961734,272.35235128344567
