kernel,distribution,format,storage_bits,method,n,m,total_outputs,finite_outputs,predicted_mse,measured_mse,predicted_rmse,measured_rmse,mse_ratio_measured_to_predicted,mse_cluster_standard_error,mse_z_score,predicted_nonfinite_output_probability,measured_nonfinite_output_probability,nonfinite_probability_cluster_standard_error,nonfinite_probability_z_score,convergence_status
dot,normal_0_1,fp8_e4m3,8,exact_cells,262144,1,8192,8192,369.2363666431749,366.32472815046293,19.215524105347086,19.139611494240494,0.9921144319580911,6.6089518304218515,-0.44055979940863355,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp8_e4m3,8,exact_cells,4194304,1,8192,8192,5907.7818662907985,5798.95494043736,76.86209642138834,76.15086959738123,0.9815790548269235,96.48994008236957,-1.127857741030175,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp8_e5m2,8,exact_cells,1024,1,8192,8192,0.5099206349213401,0.5031336502573924,0.7140872740228187,0.709319145559594,0.9866901156785024,0.005787776390466069,-1.1726411329794202,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp8_e5m2,8,exact_cells,16384,1,8192,8192,8.158730158741442,8.18824080122275,2.8563490960912747,2.8615102308436278,1.0036170631835017,0.11003959554857198,0.2681820333325658,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp8_e5m2,8,exact_cells,262144,1,8192,8192,130.53968253986307,131.80452545997062,11.425396384365099,11.480615203897857,1.0096893365718222,2.087626858187819,0.6058759567816211,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp8_e5m2,8,exact_cells,4194304,1,8192,8192,2088.634920637809,2117.6651019695046,45.701585537460396,46.01809537529236,1.0138991170955,30.31316391289856,0.9576757284429454,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp8_e5m2,8,exact_cells,1024,1,8192,8192,5.707170825017726,5.747843081499543,2.388968569282092,2.3974659708741526,1.0071265181521338,0.08451336244077011,0.48125237604078835,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp8_e5m2,8,exact_cells,16384,1,8192,8192,91.31473320028361,90.62215843158485,9.555874277128368,9.519567134675023,0.992415519988656,1.5238268416446012,-0.45449702667745084,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp8_e5m2,8,exact_cells,262144,1,8192,8192,1461.0357312045378,1460.3957505550973,38.22349710851347,38.215124630898394,0.9995619678316061,22.58817562986791,-0.02833255150514666,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp8_e5m2,8,exact_cells,4194304,1,8192,8192,23376.571699272605,23309.206244325327,152.89398843405388,152.67352830247071,0.9971182491678464,309.0986310617714,-0.21794161532153486,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m14,16,exact_cells,1024,1,8192,8192,8.477105144640917e-07,8.499322425060927e-07,0.0009207119606392065,0.0009219176983365124,1.002620857007307,1.3279552570722257e-08,0.16730443515840854,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m14,16,exact_cells,16384,1,8192,8192,1.3563368231425466e-05,1.3158851255366455e-05,0.003682847842556826,0.003627513095133697,0.9701757727758382,2.0991085391771285e-07,-1.927089373937689,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m14,16,exact_cells,262144,1,8192,8192,0.00021701389170280746,0.00021274967363526802,0.014731391370227304,0.014585940958171605,0.9803504833995644,2.630986724393062e-06,-1.6207676108754039,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m14,16,exact_cells,4194304,1,8192,8192,0.0034722222672449194,0.003396995544114732,0.058925565480909214,0.0582837502578097,0.9783347040194299,5.531294697892387e-05,-1.3600201623473704,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e1m14,16,exact_cells,1024,1,8192,8192,0.01267384176525145,0.01208712610869953,0.11257815847335331,0.10994146673889489,0.9537065660579297,0.001239856830178203,-0.4732124244277401,0.0,0.0,0.0,nan,review
dot,normal_0_1,e1m14,16,exact_cells,16384,1,8192,8192,0.2027814682440232,0.1882079862452118,0.45031263389341325,0.43382944372784543,0.9281320816689522,0.0049841865648845105,-2.9239439192519687,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e1m14,16,exact_cells,262144,1,8192,8192,3.2445034919043714,3.1990632982348863,1.801250535573653,1.7885925467346906,0.9859947157453007,0.046137099619863696,-0.9848948903134211,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e1m14,16,exact_cells,4194304,1,8192,8192,51.91205587046994,51.49829477208301,7.205002142294612,7.176231237361503,0.9920295759540069,0.7293656711929446,-0.5672889672887823,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e2m13,16,exact_cells,1024,1,8192,8192,8.477105144640917e-07,8.499322425060927e-07,0.0009207119606392065,0.0009219176983365124,1.002620857007307,1.3279552570722257e-08,0.16730443515840854,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e2m13,16,exact_cells,16384,1,8192,8192,1.3563368231425466e-05,1.3158851255366455e-05,0.003682847842556826,0.003627513095133697,0.9701757727758382,2.0991085391771285e-07,-1.927089373937689,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e2m13,16,exact_cells,262144,1,8192,8192,0.00021701389170280746,0.00021274967363526802,0.014731391370227304,0.014585940958171605,0.9803504833995644,2.630986724393062e-06,-1.6207676108754039,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e2m13,16,exact_cells,4194304,1,8192,8192,0.0034722222672449194,0.003396995544114732,0.058925565480909214,0.0582837502578097,0.9783347040194299,5.531294697892387e-05,-1.3600201623473704,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e2m13,16,exact_cells,1024,1,8192,7233,2.88671169929139e-06,2.8981967638877437e-06,0.0016990325774661856,0.001702409105910722,1.003978597723899,4.121767689787662e-08,0.2786441512657273,0.12172581542282025,0.1170654296875,0.003689505534877189,-1.2631464274183235,pass
dot,normal_0_1,e2m13,16,exact_cells,16384,1,8192,1036,4.618738718866224e-05,4.755117637368527e-05,0.006796130309864742,0.006895736100931159,1.0295273075190927,1.3920064812837993e-06,0.9797290482191248,0.8746622537796972,0.87353515625,0.0033497843306079336,-0.3364686852817912,pass
dot,normal_0_1,e2m13,16,exact_cells,262144,1,8192,0,0.0007389981950185958,nan,0.02718452123945897,nan,nan,nan,nan,0.9999999999999963,1.0,0.0,nan,nonfinite_case
dot,normal_0_1,e2m13,16,exact_cells,4194304,1,8192,0,0.011823971120297533,nan,0.10873808495783588,nan,nan,nan,nan,1.0,1.0,0.0,nan,nonfinite_case
dot,uniform_0_1,e3m12,16,exact_cells,1024,1,8192,8192,5.298190722966442e-07,5.378334151121969e-07,0.0007278867166645124,0.0007333712668984222,1.0151265653401496,7.194017667306669e-09,1.1140287925582901,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e3m12,16,exact_cells,16384,1,8192,8192,8.477105156746307e-06,8.408664529687684e-06,0.0029115468666580497,0.0028997697373563443,0.9919264152333706,1.3498351679847576e-07,-0.507029515024431,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e3m12,16,exact_cells,262144,1,8192,8192,0.00013563368250794092,0.0001344036297474363,0.011646187466632199,0.011593257943625524,0.9909310671378948,2.2893590384038347e-06,-0.5372913290884318,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e3m12,16,exact_cells,4194304,1,8192,8192,0.0021701389201270547,0.0022228757430783285,0.046584749866528795,0.04714738320499165,1.0243011276661433,3.338839093234955e-05,1.5794957911606886,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e3m12,16,exact_cells,1024,1,8192,8192,5.629936954112871e-06,5.665825574868899e-06,0.0023727488181669947,0.00238029947167765,1.0063746043780846,7.919035064633374e-08,0.4531943660195151,2.658202671463086e-54,0.0,0.0,nan,pass
dot,normal_0_1,e3m12,16,exact_cells,16384,1,8192,8192,9.007899126580593e-05,8.887106870322128e-05,0.009490995272667979,0.009427145310390695,0.9865904075344238,1.591907704869388e-06,-0.7587893185577362,4.253124274340938e-53,0.0,0.0,nan,pass
dot,normal_0_1,e3m12,16,exact_cells,262144,1,8192,8192,0.0014412638602528949,0.0014615700398032748,0.037963981090671915,0.038230485738521225,1.014089147803107,2.7680368354666697e-05,0.7335949901460183,6.8049988389455e-52,0.0,0.0,nan,pass
dot,normal_0_1,e3m12,16,exact_cells,4194304,1,8192,8192,0.023060221764046318,0.023154453997900462,0.15185592436268766,0.15216587658834835,1.0040863541911407,0.00035487333378312165,0.2655376577596935,1.08879981423128e-50,0.0,0.0,nan,pass
dot,uniform_0_1,fp16_e5m10,16,exact_cells,1024,1,8192,8192,7.750496499184289e-06,7.620593233263196e-06,0.002783971353872789,0.002760542199145522,0.9832393620286436,1.252286737998511e-07,-1.037328448664346,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp16_e5m10,16,exact_cells,16384,1,8192,8192,0.00012400794398694862,0.00012272930473237868,0.011135885415491155,0.01107832589935766,0.989689053673009,1.7576469913412647e-06,-0.727472160717671,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp16_e5m10,16,exact_cells,262144,1,8192,8192,0.001984127103791178,0.0019870485627630622,0.04454354166196462,0.04457632289414485,1.0014724152330272,3.272310091216625e-05,0.08927818239860338,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,fp16_e5m10,16,exact_cells,4194304,1,8192,8192,0.03174603366065885,0.03212984717857848,0.17817416664785848,0.17924800467112176,1.0120901250853038,0.0004888695375500375,0.7851041810522911,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp16_e5m10,16,exact_cells,1024,1,8192,8192,8.835594225810253e-05,9.055993377653964e-05,0.009399784160187006,0.009516298323221043,1.024944462840981,1.4728573246630946e-06,1.496405307921628,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp16_e5m10,16,exact_cells,16384,1,8192,8192,0.0014136950761296405,0.0013964966709305296,0.03759913664074802,0.037369729339808304,0.9878344308546394,2.0357608226407446e-05,-0.8448146269364583,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp16_e5m10,16,exact_cells,262144,1,8192,8192,0.02261912121807425,0.023341301281552203,0.1503965465629921,0.1527786021717446,1.0319278568126193,0.0004403398373451623,1.6400516197490231,0.0,0.0,0.0,nan,pass
dot,normal_0_1,fp16_e5m10,16,exact_cells,4194304,1,8192,8192,0.361905939489188,0.3602991037354444,0.6015861862519684,0.6002492013617714,0.9955600735483602,0.005632697954788265,-0.285269291313171,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,bf16_e8m7,16,exact_cells,1024,1,8192,8192,0.0004960336382480979,0.00047869077484159707,0.02227181263947993,0.021879003058676988,0.9650369207464382,6.988989321222833e-06,-2.481455130262877,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,bf16_e8m7,16,exact_cells,16384,1,8192,8192,0.007936538211969567,0.007865442459847397,0.08908725055791972,0.08868732975937091,0.991041969404879,0.0001330183180156559,-0.5344809134769131,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,bf16_e8m7,16,exact_cells,262144,1,8192,8192,0.12698461139151307,0.13085987156063209,0.35634900223167887,0.36174558955242575,1.0305175574162369,0.0020971917202483137,1.8478330482156269,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,bf16_e8m7,16,exact_cells,4194304,1,8192,8192,2.031753782264209,1.968474383104765,1.4253960089267155,1.4030233009842585,0.9688547895360998,0.031081254169191542,-2.0359345480391853,0.0,0.0,0.0,nan,pass
dot,normal_0_1,bf16_e8m7,16,exact_cells,1024,1,8192,8192,0.005654700133686164,0.005567361421573966,0.0751977402166193,0.07461475337742507,0.9845546695585315,7.63347706314097e-05,-1.1441537243089699,0.0,0.0,0.0,nan,pass
dot,normal_0_1,bf16_e8m7,16,exact_cells,16384,1,8192,8192,0.09047520213897862,0.09382113566151691,0.3007909608664772,0.3063023598693241,1.0369817744910768,0.001555551234839694,2.1509632390109594,0.0,0.0,0.0,nan,pass
dot,normal_0_1,bf16_e8m7,16,exact_cells,262144,1,8192,8192,1.447603234223658,1.51000569906185,1.2031638434659089,1.2288228916576425,1.043107436736046,0.027843658237916926,2.241173351036668,0.0,0.0,0.0,nan,pass
dot,normal_0_1,bf16_e8m7,16,exact_cells,4194304,1,8192,8192,23.161651747578528,22.93027549378242,4.8126553738636355,4.788556723458794,0.9900103733396174,0.3736460152532353,-0.6192391845509007,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e11m4,16,exact_cells,1024,1,8192,8192,0.031753782242069296,0.031907667615962476,0.1781959097231732,0.1786271749089776,1.0048462061218428,0.00050357119795441,0.30558811647347534,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e11m4,16,exact_cells,16384,1,8192,8192,0.5080605158731087,0.5093979451603396,0.7127836388926928,0.7137211956782141,1.0026324212282713,0.006561029968471564,0.2038444106577477,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e11m4,16,exact_cells,262144,1,8192,8192,8.12896825396974,8.172453866306949,2.8511345555707712,2.8587504029395343,1.0053494626843908,0.09833984788923178,0.4421972706952968,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e11m4,16,exact_cells,4194304,1,8192,8192,130.06349206351584,128.47050893987478,11.404538222283085,11.334483179213544,0.987752265463831,1.774014201934657,-0.897953985883444,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e11m4,16,exact_cells,1024,1,8192,8192,0.3615729893417077,0.35599978851080943,0.6013093956872017,0.5966571783786813,0.9845862357112322,0.004313373272856596,-1.2920747819275338,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e11m4,16,exact_cells,16384,1,8192,8192,5.785167829467323,5.756459939360629,2.4052375827488066,2.399262374014278,0.9950376737628134,0.0980355920956533,-0.2928313023160371,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e11m4,16,exact_cells,262144,1,8192,8192,92.56268527147716,92.87093549549765,9.620950330995226,9.636956754883652,1.0033301780638322,1.2525069321092732,0.24610660118373726,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e11m4,16,exact_cells,4194304,1,8192,8192,1481.0029643436346,1466.8432507476762,38.483801323980906,38.29938969158224,0.9904391051626059,26.0353533244727,-0.5438648525137788,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m30,32,high_resolution,1024,1,8192,8192,1.9737298215558337e-16,1.9746862203098194e-16,1.4048949503631344e-08,1.4052352900172339e-08,1.0004845641706077,3.0324400941441313e-18,0.031538916657663736,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m30,32,high_resolution,16384,1,8192,8192,3.157967714489334e-15,3.18174135008077e-15,5.6195798014525375e-08,5.640692643710318e-08,1.0075281439649804,5.659902946032831e-17,0.42003609987870033,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m30,32,high_resolution,262144,1,8192,8192,5.0527483431829344e-14,5.050592370617337e-14,2.247831920581015e-07,2.247352302292041e-07,0.9995733069570927,6.818662882777836e-16,-0.03161870006864354,0.0,0.0,0.0,nan,pass
dot,uniform_0_1,e1m30,32,high_resolution,4194304,1,8192,8192,8.084397349092695e-13,8.121494803817478e-13,8.99132768232406e-07,9.011933645903901e-07,1.004588771818464,1.2006108186100493e-14,0.30898817626623126,0.0,0.0,0.0,nan,pass
dot,normal_0_1,e1m30,32,high_resolution,1024,1,8192,8192,0.012664145230773784,0.012076395227100788,0.11253508444380261,0.10989265319893222,0.9535894454017498,0.0012405515337323093,-0.47378120754459724,0.0,0.0,0.0,nan,review
dot,normal_0_1,e1m30,32,high_resolution,16384,1,8192,8192,0.20262632369238054,0.18805459999384314,0.45014033777521045,0.43365262595059095,0.9280857322335886,0.004976408424078404,-2.9281607249179884,0.0,0.0,0.0,nan,pass
